Date,QQQ,SPY,VIX
1999-01-08,,79.40156555175781,23.280000686645508
1999-01-11,,78.64404296875,25.459999084472656
1999-01-12,,77.2261962890625,28.100000381469727
1999-01-13,,76.6823501586914,30.110000610351562
1999-01-14,,75.34212493896484,32.97999954223633
1999-01-15,,77.30388641357422,29.239999771118164
1999-01-19,,77.80886840820312,29.239999771118164
1999-01-20,,78.43042755126953,28.600000381469727
1999-01-21,,76.35216522216797,30.920000076293945
1999-01-22,,76.17731475830078,31.950000762939453
1999-01-25,,76.95423889160156,31.1299991607666
1999-01-26,,78.35272216796875,29.229999542236328
1999-01-27,,77.4398422241211,29.729999542236328
1999-01-28,,78.74115753173828,28.110000610351562
1999-01-29,,79.34329223632812,26.25
1999-02-01,,78.8770980834961,27.670000076293945
1999-02-02,,78.39158630371094,28.15999984741211
1999-02-03,,79.18795776367188,27.8799991607666
1999-02-04,,78.00310516357422,29.479999542236328
1999-02-05,,77.10965728759766,29.670000076293945
1999-02-08,,77.2650146484375,30.270000457763672
1999-02-09,,75.5363540649414,31.360000610351562
1999-02-10,,76.02192687988281,30.450000762939453
1999-02-11,,77.77002716064453,27.420000076293945
1999-02-12,,76.83776092529297,29.760000228881836
1999-02-16,,76.37156677246094,29.649999618530273
1999-02-17,,76.29388427734375,30.649999618530273
1999-02-18,,76.8959732055664,30.450000762939453
1999-02-19,,77.2261962890625,29.299999237060547
1999-02-22,,79.2850112915039,25.8700008392334
1999-02-23,,79.24616241455078,26.489999771118164
1999-02-24,,77.84774017333984,27.209999084472656
1999-02-25,,77.10965728759766,28.010000228881836
1999-02-26,,76.79888153076172,27.8799991607666
1999-03-01,,77.01248168945312,28.3700008392334
1999-03-02,,76.33272552490234,29.219999313354492
1999-03-03,,76.7405776977539,29.040000915527344
1999-03-04,,77.7117691040039,26.670000076293945
1999-03-05,,79.27532958984375,24.079999923706055
1999-03-08,,79.79000854492188,24.540000915527344
1999-03-09,,79.59579467773438,25.020000457763672
1999-03-10,43.074337005615234,80.29503631591797,24.790000915527344
1999-03-11,43.28525161743164,81.1884994506836,24.3700008392334
1999-03-12,42.23078536987305,80.41154479980469,24.84000015258789
1999-03-15,43.443389892578125,81.55748748779297,25.239999771118164
1999-03-16,43.81244659423828,81.24678039550781,25.149999618530273
1999-03-17,43.496124267578125,80.89710235595703,25.56999969482422
1999-03-18,44.339683532714844,82.19844818115234,24.1299991607666
1999-03-19,43.206138610839844,80.80128479003906,24.31999969482422
1999-03-22,42.67890930175781,80.95706176757812,25.0
1999-03-23,41.17632293701172,78.62065887451172,27.270000457763672
1999-03-24,42.573482513427734,79.06845092773438,26.600000381469727
1999-03-25,44.1287956237793,80.68448638916016,24.329999923706055
1999-03-26,43.6542854309082,80.10039520263672,24.040000915527344
1999-03-29,45.23595428466797,81.71639251708984,23.540000915527344
1999-03-30,44.919639587402344,81.28801727294922,22.729999542236328
1999-03-31,44.260589599609375,79.98353576660156,23.260000228881836
1999-04-01,45.1832389831543,80.58715057373047,22.059999465942383
1999-04-05,46.81764602661133,82.49517822265625,22.190000534057617
1999-04-06,46.90990447998047,82.30049896240234,22.649999618530273
1999-04-07,46.42222213745117,82.96249389648438,22.809999465942383
1999-04-08,46.791282653808594,84.01388549804688,22.59000015258789
1999-04-09,47.08124923706055,84.03336334228516,21.770000457763672
1999-04-12,46.764915466308594,84.92898559570312,21.93000030517578
1999-04-13,46.13226318359375,84.38383483886719,22.729999542236328
1999-04-14,44.55055618286133,82.96249389648438,24.940000534057617
1999-04-15,45.15687942504883,82.65098571777344,23.93000030517578
1999-04-16,43.83881378173828,81.9500503540039,23.899999618530273
1999-04-19,41.78262710571289,80.68448638916016,26.420000076293945
1999-04-20,42.73165512084961,81.69694519042969,25.020000457763672
1999-04-21,44.840553283691406,84.03336334228516,23.309999465942383
1999-04-22,46.05317687988281,84.83164978027344,22.6200008392334
1999-04-23,46.65947341918945,84.61748504638672,22.760000228881836
1999-04-26,47.73369216918945,85.10421752929688,23.530000686645508
1999-04-27,47.00218200683594,85.51305389404297,23.360000610351562
1999-04-28,45.39411926269531,84.34490203857422,24.399999618530273
1999-04-29,45.02507781982422,83.70233154296875,25.059999465942383
1999-04-30,45.31504440307617,83.0208969116211,25.06999969482422
1999-05-03,45.07779312133789,84.5395736694336,24.149999618530273
1999-05-04,44.36603546142578,83.3324203491211,25.6200008392334
1999-05-05,45.71045684814453,83.99440002441406,25.190000534057617
1999-05-06,44.049705505371094,83.47845458984375,27.440000534057617
1999-05-07,44.68238067626953,84.11124420166016,25.360000610351562
1999-05-10,45.130523681640625,83.69263458251953,26.6200008392334
1999-05-11,45.84228515625,84.5395736694336,25.6200008392334
1999-05-12,46.791282653808594,85.20155334472656,26.1299991607666
1999-05-13,45.92136001586914,85.57147979736328,25.020000457763672
1999-05-14,45.05144119262695,83.35189056396484,26.860000610351562
1999-05-17,45.86204528808594,83.60501098632812,27.280000686645508
1999-05-18,45.657752990722656,83.44925689697266,27.260000228881836
1999-05-19,46.29043197631836,84.0528335571289,25.079999923706055
1999-05-20,45.01847839355469,83.54657745361328,24.459999084472656
1999-05-21,44.60327911376953,83.07931518554688,24.399999618530273
1999-05-24,43.46976089477539,81.69694519042969,27.6200008392334
1999-05-25,42.0462532043457,80.37291717529297,28.899999618530273
1999-05-26,43.219329833984375,81.26858520507812,27.56999969482422
1999-05-27,43.17978286743164,80.10039520263672,28.1200008392334
1999-05-28,43.891536712646484,81.12255096435547,25.389999389648438
1999-06-01,42.916175842285156,80.84027862548828,26.6200008392334
1999-06-02,43.6411018371582,80.91809844970703,26.209999084472656
1999-06-03,43.02163314819336,81.36591339111328,26.200000762939453
1999-06-04,44.339683532714844,83.00143432617188,23.43000030517578
1999-06-07,45.2623405456543,83.21560668945312,23.780000686645508
1999-06-08,44.1287956237793,82.39784240722656,24.020000457763672
1999-06-09,44.866886138916016,82.32003021240234,23.899999618530273
1999-06-10,44.35285949707031,81.56063079833984,25.31999969482422
1999-06-11,43.68063735961914,80.87916564941406,25.899999618530273
1999-06-14,42.856849670410156,80.95706176757812,26.510000228881836
1999-06-15,43.496124267578125,81.50223541259766,25.90999984741211
1999-06-16,45.73023986816406,83.05984497070312,22.399999618530273
1999-06-17,46.23769760131836,83.83867645263672,21.950000762939453
1999-06-18,46.44859313964844,83.93553924560547,21.75
1999-06-21,47.83913803100586,84.13081359863281,21.809999465942383
1999-06-22,46.39584732055664,83.54492950439453,21.700000762939453
1999-06-23,47.12739181518555,83.13480377197266,21.31999969482422
1999-06-24,46.191551208496094,82.50989532470703,23.059999465942383
1999-06-25,46.13226318359375,82.30485534667969,21.760000228881836
1999-06-28,47.226253509521484,83.31058502197266,22.6299991607666
1999-06-29,47.87208938598633,84.09176635742188,22.510000228881836
1999-06-30,48.61020278930664,85.61499786376953,21.09000015258789
1999-07-01,48.93971252441406,86.25946044921875,19.690000534057617
1999-07-02,49.5592155456543,87.11870574951172,18.65999984741211
1999-07-06,49.242881774902344,87.09920501708984,20.729999542236328
1999-07-07,49.321956634521484,87.21636962890625,20.350000381469727
1999-07-08,49.98098373413086,87.28473663330078,20.239999771118164
1999-07-09,50.48185348510742,87.80223846435547,17.959999084472656
1999-07-12,50.21825408935547,87.41168212890625,19.729999542236328
1999-07-13,49.98098373413086,87.09920501708984,19.950000762939453
1999-07-14,50.831138610839844,87.58741760253906,19.709999084472656
1999-07-15,51.2990608215332,88.14402770996094,18.68000030517578
1999-07-16,51.7735710144043,88.6224594116211,17.420000076293945
1999-07-19,51.24635314941406,88.0365982055664,19.06999969482422
1999-07-20,49.26923751831055,86.23018646240234,21.790000915527344
1999-07-21,49.50648498535156,86.13251495361328,21.459999084472656
1999-07-22,48.24774169921875,84.9998550415039,23.049999237060547
1999-07-23,48.320247650146484,84.83385467529297,23.31999969482422
1999-07-26,47.133975982666016,84.20893859863281,24.979999542236328
1999-07-27,48.082977294921875,84.91193389892578,23.229999542236328
1999-07-28,49.025413513183594,85.18537139892578,22.850000381469727
1999-07-29,47.9775390625,83.99406433105469,24.520000457763672
1999-07-30,47.74027633666992,82.9590835571289,24.639999389648438
1999-08-02,47.60847854614258,83.15433502197266,25.59000015258789
1999-08-03,47.29874038696289,82.76377868652344,26.270000457763672
1999-08-04,46.4420051574707,81.631103515625,27.399999618530273
1999-08-05,47.18010711669922,82.37321472167969,27.010000228881836
1999-08-06,46.67266082763672,81.474853515625,26.600000381469727
1999-08-09,46.07294845581055,81.29911804199219,27.65999984741211
1999-08-10,45.657752990722656,80.40079498291016,28.450000762939453
1999-08-11,47.16033172607422,81.37723541259766,25.389999389648438
1999-08-12,46.606773376464844,81.32840728759766,25.030000686645508
1999-08-13,48.636558532714844,83.21293640136719,22.309999465942383
1999-08-16,49.025413513183594,83.5840072631836,23.06999969482422
1999-08-17,49.26923751831055,84.13081359863281,21.670000076293945
1999-08-18,48.71567153930664,83.52540588378906,23.299999237060547
1999-08-19,48.135711669921875,82.84190368652344,24.389999389648438
1999-08-20,48.90018081665039,83.6816635131836,22.950000762939453
1999-08-23,50.455482482910156,85.28302764892578,22.549999237060547
1999-08-24,50.79819869995117,85.5954818725586,22.399999618530273
1999-08-25,51.879024505615234,86.47429656982422,20.959999084472656
1999-08-26,51.01567459106445,85.43925476074219,21.209999084472656
1999-08-27,50.50823211669922,84.40419006347656,21.829999923706055
1999-08-30,49.79646301269531,82.84190368652344,24.6299991607666
1999-08-31,50.350059509277344,82.5294418334961,24.450000762939453
1999-09-01,50.712528228759766,83.54492950439453,22.93000030517578
1999-09-02,50.53457260131836,82.5587387084961,24.530000686645508
1999-09-03,52.854373931884766,84.97055053710938,20.979999542236328
1999-09-07,52.61711883544922,84.65807342529297,23.440000534057617
1999-09-08,51.905364990234375,84.24796295166016,23.81999969482422
1999-09-09,52.643489837646484,84.20893859863281,23.010000228881836
1999-09-10,53.249786376953125,84.91193389892578,22.030000686645508
1999-09-13,52.61051940917969,84.33585357666016,22.889999389648438
1999-09-14,52.90050506591797,83.77925109863281,23.770000457763672
1999-09-15,51.879024505615234,82.45134735107422,24.559999465942383
1999-09-16,51.852657318115234,82.77352905273438,25.25
1999-09-17,53.40796661376953,83.81940460205078,23.299999237060547
1999-09-20,53.53316879272461,83.70183563232422,24.030000686645508
1999-09-21,52.248069763183594,81.93933868408203,25.649999618530273
1999-09-22,52.80165481567383,81.85124969482422,25.190000534057617
1999-09-23,50.613670349121094,80.13760375976562,27.84000015258789
1999-09-24,50.679561614990234,80.0593032836914,27.790000915527344
1999-09-27,51.03541946411133,80.58804321289062,26.399999618530273
1999-09-28,51.272705078125,80.43136596679688,26.059999465942383
1999-09-29,50.244590759277344,79.47178649902344,26.489999771118164
1999-09-30,50.7718391418457,80.68600463867188,25.40999984741211
1999-10-01,50.79161071777344,80.50968933105469,24.93000030517578
1999-10-04,51.931739807128906,81.93933868408203,24.459999084472656
1999-10-05,52.300785064697266,81.86101531982422,24.790000915527344
1999-10-06,53.3486328125,83.11438751220703,22.059999465942383
1999-10-07,53.22340393066406,82.64440155029297,23.579999923706055
1999-10-08,53.783599853515625,83.89777374267578,20.489999771118164
1999-10-11,54.54149627685547,83.7606430053711,20.6299991607666
1999-10-12,53.30253219604492,82.46808624267578,22.84000015258789
1999-10-13,51.72083282470703,80.33341979980469,25.959999084472656
1999-10-14,52.04376983642578,80.31385803222656,26.049999237060547
1999-10-15,50.50823211669922,78.25756072998047,28.75
1999-10-18,49.868953704833984,78.82553100585938,28.190000534057617
1999-10-19,50.13917922973633,79.58924865722656,26.559999465942383
1999-10-20,51.66810607910156,80.37262725830078,23.899999618530273
1999-10-21,52.51167678833008,80.84263610839844,24.020000457763672
1999-10-22,52.27444076538086,81.528076171875,21.639999389648438
1999-10-25,52.300785064697266,81.11683654785156,23.600000381469727
1999-10-26,51.879024505615234,80.09845733642578,24.260000228881836
1999-10-27,51.7999153137207,81.54767608642578,24.200000762939453
1999-10-28,53.592472076416016,84.3285903930664,21.34000015258789
1999-10-29,55.46414566040039,85.85612487792969,22.200000762939453
1999-11-01,55.174171447753906,84.95525360107422,22.09000015258789
1999-11-02,55.20711898803711,84.34818267822266,23.100000381469727
1999-11-03,56.307716369628906,84.91606903076172,23.15999984741211
1999-11-04,56.940372467041016,85.5623779296875,23.0
1999-11-05,57.52033615112305,86.40447998046875,21.65999984741211
1999-11-08,58.680198669433594,86.48285675048828,21.8700008392334
1999-11-09,58.28482437133789,85.67008209228516,22.700000762939453
1999-11-10,59.04924774169922,86.30658721923828,22.260000228881836
1999-11-11,60.10370635986328,86.79618835449219,22.06999969482422
1999-11-12,60.894561767578125,87.57954406738281,21.649999618530273
1999-11-15,60.77594757080078,87.78518676757812,22.739999771118164
1999-11-16,62.318084716796875,88.51953125,20.729999542236328
1999-11-17,61.47451400756836,88.75457763671875,20.959999084472656
1999-11-18,63.35930633544922,89.38126373291016,19.760000228881836
1999-11-19,63.92610168457031,89.30290222167969,19.110000610351562
1999-11-22,62.95076370239258,89.28329467773438,19.979999542236328
1999-11-23,63.2407341003418,88.49996948242188,21.0
1999-11-24,65.32328796386719,88.96997833251953,20.260000228881836
1999-11-26,65.53416442871094,88.63709259033203,22.329999923706055
1999-11-29,64.45332336425781,88.32369232177734,23.56999969482422
1999-11-30,62.00174331665039,87.2857894897461,24.18000030517578
1999-12-01,63.346134185791016,87.99082946777344,22.229999542236328
1999-12-02,65.356201171875,88.51953125,21.770000457763672
1999-12-03,66.74678802490234,90.14506530761719,19.31999969482422
1999-12-06,67.35311126708984,89.47919464111328,20.579999923706055
1999-12-07,67.35311126708984,88.75457763671875,21.09000015258789
1999-12-08,66.535888671875,88.1866226196289,21.25
1999-12-09,66.85218811035156,88.61746215820312,21.190000534057617
1999-12-10,67.40579986572266,88.9112319946289,21.479999542236328
1999-12-13,68.3218765258789,89.06790924072266,21.719999313354492
1999-12-14,67.08946228027344,88.20624542236328,23.059999465942383
1999-12-15,68.3812026977539,88.67623901367188,22.030000686645508
1999-12-16,70.0683364868164,89.06790924072266,21.90999984741211
1999-12-17,70.67459869384766,89.63990783691406,21.350000381469727
1999-12-20,71.59719848632812,88.99205017089844,23.780000686645508
1999-12-21,75.4460220336914,90.34671783447266,22.65999984741211
1999-12-22,75.20874786376953,90.58223724365234,22.43000030517578
1999-12-23,76.10506439208984,92.02521514892578,21.1200008392334
1999-12-27,75.65689849853516,91.89757537841797,23.06999969482422
1999-12-28,75.18241882324219,91.83871459960938,22.969999313354492
1999-12-29,78.02942657470703,92.23130798339844,23.09000015258789
1999-12-30,77.18582916259766,92.12334442138672,24.760000228881836
1999-12-31,77.08041381835938,92.27058410644531,24.639999389648438
2000-01-03,79.92740631103516,91.36756134033203,24.209999084472656
2000-01-04,74.44425964355469,87.79450988769531,27.010000228881836
2000-01-05,72.54625701904297,87.95156860351562,26.40999984741211
2000-01-06,67.56399536132812,86.53805541992188,25.729999542236328
2000-01-07,75.92051696777344,91.5638656616211,21.719999313354492
2000-01-10,78.02942657470703,91.8779525756836,21.709999084472656
2000-01-11,74.23336791992188,90.7785415649414,22.5
2000-01-12,72.59898376464844,89.87548828125,22.84000015258789
2000-01-13,76.9749526977539,91.09268188476562,21.709999084472656
2000-01-14,78.76753997802734,92.32950592041016,19.65999984741211
2000-01-18,79.18931579589844,91.60311889648438,21.5
2000-01-19,80.98185729980469,92.3491439819336,21.719999313354492
2000-01-20,80.19103240966797,90.93563842773438,21.75
2000-01-21,81.19274139404297,90.73932647705078,20.81999969482422
2000-01-24,77.2912826538086,88.16754150390625,24.06999969482422
2000-01-25,78.4511947631836,89.1687240600586,23.020000457763672
2000-01-26,75.287841796875,88.46195220947266,23.030000686645508
